x,y,radius,angle,sin_theta1,sin_theta2,sin_theta3,cos_theta1,cos_theta2,cos_theta3,theta_sum,U
0.5522332743516697,2.753466019159617,2.8082978310656217,1.3728630164803242,0.667339952302336,0.8768249347303727,-0.3735354340215075,0.7447532397117289,0.48080976886402554,0.9276159116414314,1.417032230961509,3.6232733368669257
-0.7602012498452125,2.298726494716317,2.421166957848423,1.8901798735981707,0.9860528787731131,0.7624416714833057,-0.9204627516439304,-0.1664323293812121,0.6470569508055245,0.39083029928101026,1.4358221631809491,3.727290739537815
-2.144022089317371,1.2600403292075464,2.4868720012719363,2.610266869348144,0.44461955932646174,0.5357662184396247,-0.9966952181806537,-0.89571951383474,0.8443663654948037,0.08123202604773021,1.756783405898808,1.4462143162712633
1.825208190428241,-1.0369772622074251,2.0992157537379383,5.766520339886804,0.24945492963006002,-0.5592414729356642,-0.999899007333262,0.9683864094891367,0.8290048099671973,0.014211795592298362,-1.897937235188539,-0.35198890629762264
0.823789355657669,-2.0767696737283297,2.2341891549760398,5.090020181209408,-0.724468733952404,0.9935233024331702,0.32105208091553794,-0.6893076624595152,0.11362855064765834,0.9470615404184687,-0.5475673015201772,-3.2222230456382244
0.823789355657669,-2.0767696737283297,2.2341891549760398,5.090020181209408,-0.4635345597209488,-0.33910765543474014,-0.9973503537144008,0.8860788407045426,0.9407475740205518,0.07274800303623134,-2.3259322360072785,-2.627743295109946
-1.9487357458317383,1.972293830717444,2.7726366443817465,2.3501864249718265,0.9666260698527579,0.7757169154385439,-0.398513833560216,-0.25619141492448794,0.6310810305361039,0.9171623217626967,2.3078308157215606,3.403728676334381
-1.9487357458317383,1.972293830717444,2.7726366443817465,2.3501864249718265,0.6309862073477396,0.16861845781085494,-0.7283929120826566,-0.7757940487893134,0.985681396641678,0.6851596643321521,1.8122233146338778,2.7996716670436035
1.6204688901350857,1.4316246911719965,2.162283210004867,0.7236032810433148,0.002369471216743967,0.5821209236832454,0.9066631614383256,0.9999971927991363,0.813102226174646,0.42185532080401783,1.7590098311894256,1.3731625775820817
-0.586516926042904,-2.7616949393548067,2.823289046943789,4.5031225095897165,-0.7309825714333154,0.4684767316019662,0.3767481074187783,-0.6823961314813691,0.883475835519874,0.9263157472246538,-1.4479829019063144,-3.7719286025452035
-1.462205163324675,1.4124443905071375,2.0329887102314217,2.3735029664501277,-0.28908448901172956,-0.9798750363440731,-0.2681500738574809,-0.9573035872766942,0.1996119063325168,0.9633771524643023,-4.489629049609922,1.0854342669356538
-1.706816983573268,-1.9374552200134427,2.5820451090117476,3.9901943956866464,-0.977661000840769,-0.14532370006212117,-0.8485109004509138,-0.21018793360948657,0.9893841631036221,0.5291779018590812,-2.9415685744267535,-3.948604501405141
-1.706816983573268,-1.9374552200134427,2.5820451090117476,3.9901943956866464,-0.9547348736335151,-0.29677745699517827,-0.6779823885240885,-0.297458099684638,0.9549466692017283,0.7350781460845995,-2.9191561451077916,-3.7323036055104843
2.070592311762304,-0.8368875680635469,2.2333233807732547,5.899082523875827,0.5369550147827026,-0.7596382852505456,-0.8706929074830563,0.843610877181955,0.6503458123042009,0.49182706397544046,-1.3525426788637778,0.41679999121866007
0.7472080642556067,-2.557013571222611,2.66395163145002,4.996692085997304,-0.5058225535040208,-0.9270974436609133,0.2944354326266991,0.8626375509834197,0.37482039693351765,0.9556713744870297,-1.4180638081402475,-3.242748423944445
-1.4035551874117276,-2.078629057760134,2.508119997901845,4.118480500440507,-0.9838407087266648,-0.7595009688907011,-0.3536582275256942,0.17904597133756964,0.6505061708040027,0.9353747153432064,-2.614804489552725,-3.874951604889401
-1.4035551874117276,-2.078629057760134,2.508119997901845,4.118480500440507,-0.238260881200302,0.6250341952602757,0.8184606857051373,-0.9712011905314242,0.7805973704512074,0.5745625344164692,-1.2671157697418147,-2.2623030317970554
0.31874105933556024,2.4732427377083503,2.4936971553365197,1.4426270286241236,0.970291718226118,-0.9603010313514162,0.9532421829640266,-0.24193797044244142,0.2789658208193367,0.3022074463311205,1.7908684660596093,3.668187409720818
1.2366279807567102,2.3513598904181388,2.6567164126149443,1.0866281209929745,0.6966135959212753,0.8169990735873518,-0.8221475520077185,0.7174465122764416,0.5766389804352536,0.5692744529027417,0.7616807876896172,3.5683749076163434
1.9519893088663596,1.4750140542746264,2.446615769228229,0.6471051390213352,0.9883731057056003,-0.9952450651497583,0.6790771231612592,0.15204803161457303,0.09740256821590175,0.7340669320974947,0.6914218669565295,2.707166876661295
1.9519893088663596,1.4750140542746264,2.446615769228229,0.6471051390213352,-0.15675947852090538,0.8467232581639311,0.31238839396032714,0.9876368086973337,0.5320335742077343,0.9499544680240667,1.1700933797547042,1.1977754430345051
1.7329685340660872,-1.8050402737694082,2.5022690362934004,5.47741925410212,-0.9996373629894523,0.7000781776708521,0.6169147331857775,0.026928470351917633,0.7140662050181753,0.787029994332059,-0.1035411149613652,-3.5932043468177564
1.7329685340660872,-1.8050402737694082,2.5022690362934004,5.47741925410212,-0.9882125930913979,0.4536636591553968,0.8812455181763873,0.15308778806807313,0.8911729822889246,0.47265879521493154,0.13225881847523402,-3.621421694985917
1.7329685340660872,-1.8050402737694082,2.5022690362934004,5.47741925410212,-0.9615945650272438,0.3991679254040956,0.7956812800186903,0.27447384667772196,0.9168778366437866,0.605715527808078,0.03798682571699974,-3.543152950124307
2.638503876682943,1.0131456157481535,2.8263345070922914,0.3666244708265789,0.49637852231566004,0.1082290399864355,-0.7224592891200181,0.868106193149042,0.9941259854282125,0.6914134620935567,-0.1794891126064626,2.032808478717062
