tau1,tau2,tau3,q1,q2,q3,dq1,dq2,dq3,ddq1,ddq2,ddq3,G1,G2,G3,Cqdot1,Cqdot2,Cqdot3,M1,M2,M3,M4,M5,M6,M7,M8,M9
8.548478572,9.358523798,-9.705873901,-4.607963501712388,6.662128877490176,-7.630742057044445,-9.339802511465798,23.186960846174138,-16.612023892029118,87.21043331898032,-224.49197324225088,452.0861492125303,-5.664811402201886,-3.108428545138375,3.730586642327824,-180.55407766898617,-77.30367312775968,-129.4368205733649,7.625000828879136,3.598195398074755,0.7439164614123435,3.598195398074755,1.9213899672703731,0.46069498363518663,0.7439164614123435,0.46069498363518663,0.35
7.272801805,9.623900801,9.144203592,-3.0542555530832134,-2.6773652122046077,15.803000914416357,-10.009599356065218,5.358014635887231,22.462264693278158,134.78193767870727,62.54266730801858,-116.77025031629152,-15.813529025417989,8.617994896184829,-3.9148546695259503,-96.30628370711328,-26.68507007959703,25.5524958108124,1.2196547411556877,-0.21291628992840983,0.27607896817784205,-0.21291628992840983,0.7045126789874926,-0.1477436605062537,0.27607896817784205,-0.1477436605062537,0.35
-7.024719755,9.452576276,7.798711114,-3.115980625674447,-2.222161513688885,7.984561436704994,-5.992397457714245,4.508659320689903,-1.9440380381733708,4.590472353816136,32.35929743476902,21.383619198932486,-20.214107448531195,4.3028490857961845,-4.315842531589764,-50.95278083506225,-56.501979542549286,-7.842057634178035,2.9684017053477167,1.0940963371282098,0.718609819593684,1.0940963371282098,1.5697909689087024,0.2848954844543512,0.718609819593684,0.2848954844543512,0.35
6.447476551,-0.400241524,-5.352541607,-2.558392241478105,1.1897942726606674,-7.4429029699084355,2.9072177157140744,-4.814680499828934,-17.40584102038917,49.81244421828304,-206.32649036794183,177.73497031326934,-21.527154721484727,-1.0560276762507743,-4.011143803850153,170.51788360258627,181.19265033941934,-1.5405662679096306,6.564698659851907,3.157148510513056,1.0495730470183746,3.157148510513056,2.099598361174205,0.5497991805871025,1.0495730470183746,0.5497991805871025,0.35
6.037611574,8.470603196,-4.677394554,-2.588734466756584,0.5536899806025212,-7.023861617035189,3.305181212727828,0.5461603798843958,-24.295465062425226,88.20907667719477,-299.6314063946739,332.37731903594965,-32.040439567374214,-11.168999839198559,-4.580348827391714,170.76426331824763,143.61428009155992,-6.0199014316257475,8.322351345934848,4.205181854126568,1.2102906478597348,4.205181854126568,2.4380123623182897,0.7190061811591448,1.2102906478597348,0.7190061811591448,0.35
0.778688152,-1.144943421,8.62034632,-3.516866634462832,-0.25517636887348655,9.464013800880306,8.268306177148812,-27.20307951946739,10.684097349286807,-165.12285935415463,408.7324541091222,-119.15024497637359,-30.63201013532396,-7.813772689057738,4.072446688794115,104.19645481322036,-24.25705364438996,0.2924196764522389,4.976850701304144,1.6638101640687868,-0.6380028379482066,1.6638101640687868,0.7007696268334287,-0.14961518658328565,-0.6380028379482066,-0.14961518658328565,0.35
-9.189785776,4.640123913,2.287464939,-2.7601101992374435,0.25123375001897796,-2.603092909745979,-1.6267776915114383,-5.289629756579352,-4.540247465049077,-1.8969940502794447,-0.7973282566148777,36.7321244515297,-32.72032196205014,-9.958332423210129,1.9082010335080404,50.2057498304672,21.437615739464654,-13.20618421510948,5.393305693546424,1.9424133210185146,-0.43125682783529207,1.9424133210185146,0.8415209484906058,-0.07923952575469712,-0.43125682783529207,-0.07923952575469712,0.35
-9.432692698,4.384395457,-9.68016541,-3.5657630693614504,-2.723678044714608,-5.605388267421611,-11.419012237200697,0.9361323991657394,9.594459823709522,35.6383702315748,83.00164463435378,-200.24179492657598,-3.796947856772445,18.5546582739486,3.839946209654421,-35.900007344238894,-103.15059381189386,-23.521549984626226,1.6297304048171823,0.8793432208437428,0.5107711438290872,0.8793432208437428,2.4789560368703034,0.7394780184351517,0.5107711438290872,0.7394780184351517,0.35
5.159020047,0.255174465,8.582084416,-4.046285980184525,1.5603890479698805,10.442201457043254,-1.6369950976122598,-4.9182510516001985,14.442958668116402,20.45546849202682,-31.06938641503179,57.46703009470017,-27.31913255065577,-12.16447958168214,-0.5010184355366761,-36.34002807706161,11.48970494585852,-18.995051223017924,4.400902722277172,1.6126715255543933,0.5098407247064072,1.6126715255543933,1.1744403288316148,0.08722016441580738,0.5098407247064072,0.08722016441580738,0.35
-8.678350066,6.826345592,-8.666199825,-2.276631574171413,-2.840055353577353,-6.624795744085161,-5.8535524798902685,-8.90507536391173,15.41443693684397,-84.97314362215046,-15.48239271427755,184.43775574103822,-6.791410022126616,9.117215289217674,3.3287256337361444,46.03458076266136,-50.99056154118599,-35.79854706513282,1.1283760323721381,0.710296207845876,0.3215096020133288,0.710296207845876,2.6422163833196137,0.821108191659807,0.3215096020133288,0.821108191659807,0.35
